"id","csv_id","sample","individual","species","file_name","camera","collection_date","sample_station","nature_density","habitat","plot_number","type","determiner","notes","max_feret_diameter","perimeter","area","holes","area_plus_holes","exposure_time","framerate","light_intensity","aperture","image_path","operator","roi_left","roi_top","roi_right","roi_bottom","date","machine","roi_centroid","img_time","previous_img_time","interval","previous_roi_centroid","roi_centroid_difference","distance_mm","duration","speed","area_mm"
3039426,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-973.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,174,579,6916,361,7277,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,231,464,695,2021-01-25 12:36:04,"standard",463,2021-01-25 12:36:04.973,2021-01-25 12:36:04.951,0,450,13,0.258448790360258,0.0220000743865967,11.7476325679024,2.73348873007523
3039427,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-04-996.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,175,604,6926,336,7262,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,243,464,707,2021-01-25 12:36:04,"standard",475,2021-01-25 12:36:04.996,2021-01-25 12:36:04.973,0,463,12,0.238568114178699,0.0230000019073486,10.3725258432468,2.73744114292959
3039428,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-015.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,176,597,6901,358,7259,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,256,464,720,2021-01-25 12:36:05,"standard",488,2021-01-25 12:36:05.015,2021-01-25 12:36:04.996,0,475,13,0.258448790360258,0.0190000534057617,13.6025296793052,2.72756011079369
3039429,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-033.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,173,573,6953,372,7325,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,268,464,732,2021-01-25 12:36:05,"standard",500,2021-01-25 12:36:05.033,2021-01-25 12:36:05.015,0,488,12,0.238568114178699,0.0179998874664307,13.2538669824255,2.74811265763636
3039430,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-051.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,175,600,6980,340,7320,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,281,464,745,2021-01-25 12:36:05,"standard",513,2021-01-25 12:36:05.051,2021-01-25 12:36:05.033,0,500,13,0.258448790360258,0.0180001258850098,14.3581657156904,2.75878417234313
3039431,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-073.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,175,578,7005,371,7376,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,294,464,758,2021-01-25 12:36:05,"standard",526,2021-01-25 12:36:05.073,2021-01-25 12:36:05.051,0,513,13,0.258448790360258,0.0219998359680176,11.7477598803909,2.76866520447903
3039432,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-095.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,175,598,6974,399,7373,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,307,464,771,2021-01-25 12:36:05,"standard",539,2021-01-25 12:36:05.095,2021-01-25 12:36:05.073,0,526,13,0.258448790360258,0.0220000743865967,11.7476325679024,2.75641272463052
3039433,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-114.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,177,594,7000,406,7406,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,319,464,783,2021-01-25 12:36:05,"standard",551,2021-01-25 12:36:05.114,2021-01-25 12:36:05.095,0,539,12,0.238568114178699,0.0190000534057617,12.5561812424356,2.76668899805185
3039434,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-132.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,181,681,6964,183,7147,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,332,464,796,2021-01-25 12:36:05,"standard",564,2021-01-25 12:36:05.132,2021-01-25 12:36:05.114,0,551,13,0.258448790360258,0.0179998874664307,14.3583558976276,2.75246031177616
3039435,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-152.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,176,605,6992,428,7420,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,345,464,809,2021-01-25 12:36:05,"standard",577,2021-01-25 12:36:05.152,2021-01-25 12:36:05.132,0,564,13,0.258448790360258,0.0199999809265137,12.9224518418233,2.76352706776836
3039436,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-174.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,178,595,6965,446,7411,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,358,464,822,2021-01-25 12:36:05,"standard",590,2021-01-25 12:36:05.174,2021-01-25 12:36:05.152,0,577,13,0.258448790360258,0.0220000743865967,11.7476325679024,2.75285555306159
3039437,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-194.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,178,600,6957,464,7421,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,371,464,835,2021-01-25 12:36:05,"standard",603,2021-01-25 12:36:05.194,2021-01-25 12:36:05.174,0,590,13,0.258448790360258,0.0199999809265137,12.9224518418233,2.74969362277811
3039438,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-215.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,183,626,6962,434,7396,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,384,464,848,2021-01-25 12:36:05,"standard",616,2021-01-25 12:36:05.215,2021-01-25 12:36:05.194,0,603,13,0.258448790360258,0.0209999084472656,12.307138910118,2.75166982920529
3039439,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-234.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,177,597,6978,450,7428,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,396,464,860,2021-01-25 12:36:05,"standard",628,2021-01-25 12:36:05.234,2021-01-25 12:36:05.215,0,616,12,0.238568114178699,0.0190000534057617,12.5561812424356,2.75799368977226
3039440,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-252.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,179,610,7022,421,7443,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,409,464,873,2021-01-25 12:36:05,"standard",641,2021-01-25 12:36:05.252,2021-01-25 12:36:05.234,0,628,13,0.258448790360258,0.0180001258850098,14.3581657156904,2.77538430633144
3039441,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-273.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,180,628,7000,437,7437,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,422,464,886,2021-01-25 12:36:05,"standard",654,2021-01-25 12:36:05.273,2021-01-25 12:36:05.252,0,641,13,0.258448790360258,0.0209999084472656,12.307138910118,2.76668899805185
3039442,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-291.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,181,631,7021,405,7426,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,434,464,898,2021-01-25 12:36:05,"standard",666,2021-01-25 12:36:05.291,2021-01-25 12:36:05.273,0,654,12,0.238568114178699,0.0179998874664307,13.2538669824255,2.77498906504601
3039443,"2020-210128",194291,"194291_1","Hymenoptera","1_194291_1_2021_01_25-12-36-05-313.PNG",1,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,179,703,7017,169,7186,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,447,464,911,2021-01-25 12:36:05,"standard",679,2021-01-25 12:36:05.313,2021-01-25 12:36:05.291,0,666,13,0.258448790360258,0.0220000743865967,11.7476325679024,2.77340809990426
3039444,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-636.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,165,581,6830,236,7066,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,5,464,469,2021-01-25 12:36:04,"standard",237,2021-01-25 12:36:04.636,NA,NA,NA,NA,NA,NA,NA,2.69949797952774
3039445,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-659.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,162,571,6797,278,7075,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,17,464,481,2021-01-25 12:36:04,"standard",249,2021-01-25 12:36:04.659,2021-01-25 12:36:04.636,0,237,12,0.238568114178699,0.0230000019073486,10.3725258432468,2.68645501710835
3039446,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-679.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,165,564,6824,293,7117,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,29,464,493,2021-01-25 12:36:04,"standard",261,2021-01-25 12:36:04.679,2021-01-25 12:36:04.659,0,249,12,0.238568114178699,0.0199999809265137,11.92841708476,2.69712653181512
3039447,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-699.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,167,569,6811,331,7142,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,40,464,504,2021-01-25 12:36:04,"standard",272,2021-01-25 12:36:04.699,2021-01-25 12:36:04.679,0,261,11,0.218687437997141,0.0199999809265137,10.9343823276966,2.69198839510445
3039448,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-720.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,165,583,6702,407,7109,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,52,464,516,2021-01-25 12:36:04,"standard",284,2021-01-25 12:36:04.72,2021-01-25 12:36:04.699,0,272,12,0.238568114178699,0.0210001468658447,11.3603069398869,2.64890709499193
3039449,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-739.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,167,590,6592,423,7015,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,65,464,529,2021-01-25 12:36:04,"standard",297,2021-01-25 12:36:04.739,2021-01-25 12:36:04.72,0,284,13,0.258448790360258,0.0190000534057617,13.6025296793052,2.60543055359397
3039450,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-760.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,167,615,6496,483,6979,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,77,464,541,2021-01-25 12:36:04,"standard",309,2021-01-25 12:36:04.76,2021-01-25 12:36:04.739,0,297,12,0.238568114178699,0.0209999084472656,11.360435917032,2.56748739019212
3039451,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-781.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,165,588,6344,537,6881,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,89,464,553,2021-01-25 12:36:04,"standard",321,2021-01-25 12:36:04.781,2021-01-25 12:36:04.76,0,309,12,0.238568114178699,0.0209999084472656,11.360435917032,2.50741071480585
3039452,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-800.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,166,563,6174,623,6797,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,102,464,566,2021-01-25 12:36:04,"standard",334,2021-01-25 12:36:04.8,2021-01-25 12:36:04.781,0,321,13,0.258448790360258,0.0190000534057617,13.6025296793052,2.44021969628173
3039453,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-823.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,166,558,6138,632,6770,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,115,464,579,2021-01-25 12:36:04,"standard",347,2021-01-25 12:36:04.823,2021-01-25 12:36:04.8,0,334,13,0.258448790360258,0.0230000019073486,11.2369029968507,2.42599101000604
3039454,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-842.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,166,553,6109,596,6705,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,127,464,591,2021-01-25 12:36:04,"standard",359,2021-01-25 12:36:04.842,2021-01-25 12:36:04.823,0,347,12,0.238568114178699,0.0190000534057617,12.5561812424356,2.4145290127284
3039455,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-860.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,165,549,6021,681,6702,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,139,464,603,2021-01-25 12:36:04,"standard",371,2021-01-25 12:36:04.86,2021-01-25 12:36:04.842,0,359,12,0.238568114178699,0.0179998874664307,13.2538669824255,2.37974777961003
3039456,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-880.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,165,499,5153,7,5160,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,158,464,622,2021-01-25 12:36:04,"standard",390,2021-01-25 12:36:04.88,2021-01-25 12:36:04.86,0,371,19,0.377732847449607,0.0200002193450928,18.8864352401359,2.0366783438516
3039457,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-899.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,165,684,5881,77,5958,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,165,464,629,2021-01-25 12:36:04,"standard",397,2021-01-25 12:36:04.899,2021-01-25 12:36:04.88,0,390,7,0.139164733270908,0.0189998149871826,7.32453096857992,2.32441399964899
3039458,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-921.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,165,508,5101,7,5108,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,184,464,648,2021-01-25 12:36:04,"standard",416,2021-01-25 12:36:04.921,2021-01-25 12:36:04.899,0,397,19,0.377732847449607,0.0220000743865967,17.1696168300111,2.01612579700893
3039459,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-933.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,164,725,5849,52,5901,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,190,464,654,2021-01-25 12:36:04,"standard",422,2021-01-25 12:36:04.933,2021-01-25 12:36:04.921,0,416,6,0.11928405708935,0.0120000839233398,9.94026857240102,2.31176627851504
3039460,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-961.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,163,501,4973,1,4974,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,210,464,674,2021-01-25 12:36:04,"standard",442,2021-01-25 12:36:04.961,2021-01-25 12:36:04.933,0,422,20,0.397613523631166,0.0279998779296875,14.20054489629,1.96553491247312
3039461,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-04-981.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,162,487,4954,1,4955,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,222,464,686,2021-01-25 12:36:04,"standard",454,2021-01-25 12:36:04.981,2021-01-25 12:36:04.961,0,442,12,0.238568114178699,0.0199999809265137,11.92841708476,1.95802532804984
3039462,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-003.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,161,701,5722,52,5774,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,228,464,692,2021-01-25 12:36:05,"standard",460,2021-01-25 12:36:05.003,2021-01-25 12:36:04.981,0,454,6,0.11928405708935,0.0220000743865967,5.42198426210878,2.26157063526467
3039463,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-024.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,160,678,5720,62,5782,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,241,464,705,2021-01-25 12:36:05,"standard",473,2021-01-25 12:36:05.024,2021-01-25 12:36:05.003,0,460,13,0.258448790360258,0.0209999084472656,12.307138910118,2.2607801526938
3039464,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-043.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,161,677,5588,51,5639,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,254,464,718,2021-01-25 12:36:05,"standard",486,2021-01-25 12:36:05.043,2021-01-25 12:36:05.024,0,473,13,0.258448790360258,0.0190000534057617,13.6025296793052,2.20860830301625
3039465,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-060.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,157,462,4887,2,4889,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,274,464,738,2021-01-25 12:36:05,"standard",506,2021-01-25 12:36:05.06,2021-01-25 12:36:05.043,0,486,20,0.397613523631166,0.0169999599456787,23.3890859097134,1.93154416192563
3039466,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-080.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,159,656,5524,45,5569,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,280,464,744,2021-01-25 12:36:05,"standard",512,2021-01-25 12:36:05.08,2021-01-25 12:36:05.06,0,506,6,0.11928405708935,0.0199999809265137,5.96420854237999,2.18331286074835
3039467,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-103.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,157,684,5682,105,5787,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,292,464,756,2021-01-25 12:36:05,"standard",524,2021-01-25 12:36:05.103,2021-01-25 12:36:05.08,0,512,12,0.238568114178699,0.0230000019073486,10.3725258432468,2.24576098384723
3039468,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-123.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,155,676,5674,58,5732,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,304,464,768,2021-01-25 12:36:05,"standard",536,2021-01-25 12:36:05.123,2021-01-25 12:36:05.103,0,524,12,0.238568114178699,0.0199999809265137,11.92841708476,2.24259905356374
3039469,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-141.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,156,474,4845,8,4853,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,325,464,789,2021-01-25 12:36:05,"standard",557,2021-01-25 12:36:05.141,2021-01-25 12:36:05.123,0,536,21,0.417494199812724,0.0180001258850098,23.193960002269,1.91494402793732
3039470,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-161.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,155,500,4862,7,4869,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,337,464,801,2021-01-25 12:36:05,"standard",569,2021-01-25 12:36:05.161,2021-01-25 12:36:05.141,0,557,12,0.238568114178699,0.0199999809265137,11.92841708476,1.92166312978973
3039471,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-183.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,153,723,5624,25,5649,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,342,464,806,2021-01-25 12:36:05,"standard",574,2021-01-25 12:36:05.183,2021-01-25 12:36:05.161,0,569,5,0.0994033809077914,0.0220000743865967,4.51832021842399,2.22283698929195
3039472,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-202.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,154,471,4846,5,4851,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,363,464,827,2021-01-25 12:36:05,"standard",595,2021-01-25 12:36:05.202,2021-01-25 12:36:05.183,0,574,21,0.417494199812724,0.0189998149871826,21.9735929057398,1.91533926922275
3039473,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-225.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,152,462,4815,7,4822,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,376,464,840,2021-01-25 12:36:05,"standard",608,2021-01-25 12:36:05.225,2021-01-25 12:36:05.202,0,595,13,0.258448790360258,0.0230000019073486,11.2369029968507,1.90308678937424
3039474,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-243.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,154,466,4848,2,4850,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,388,464,852,2021-01-25 12:36:05,"standard",620,2021-01-25 12:36:05.243,2021-01-25 12:36:05.225,0,608,12,0.238568114178699,0.0180001258850098,13.253691429868,1.91612975179363
3039475,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-260.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,154,451,4785,5,4790,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,401,464,865,2021-01-25 12:36:05,"standard",633,2021-01-25 12:36:05.26,2021-01-25 12:36:05.243,0,620,13,0.258448790360258,0.0169999599456787,15.2029058413137,1.89122955081116
3039476,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-280.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,155,635,5590,91,5681,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,406,464,870,2021-01-25 12:36:05,"standard",638,2021-01-25 12:36:05.28,2021-01-25 12:36:05.26,0,633,5,0.0994033809077914,0.0199999809265137,4.97017378531666,2.20939878558712
3039478,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-321.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,153,439,4735,2,4737,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,439,464,903,2021-01-25 12:36:05,"standard",671,2021-01-25 12:36:05.321,2021-01-25 12:36:05.3,0,658,13,0.258448790360258,0.0210001468658447,12.3069991848774,1.87146748653936
3039479,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-339.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,154,445,4723,3,4726,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,452,464,916,2021-01-25 12:36:05,"standard",684,2021-01-25 12:36:05.339,2021-01-25 12:36:05.321,0,671,13,0.258448790360258,0.0179998874664307,14.3583558976276,1.86672459111413
3039480,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-357.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,152,725,5483,16,5499,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,457,464,921,2021-01-25 12:36:05,"standard",689,2021-01-25 12:36:05.357,2021-01-25 12:36:05.339,0,684,5,0.0994033809077914,0.0180001258850098,5.52237142911168,2.16710796804547
3039481,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-380.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,154,447,4707,4,4711,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,477,464,941,2021-01-25 12:36:05,"standard",709,2021-01-25 12:36:05.38,2021-01-25 12:36:05.357,0,689,20,0.397613523631166,0.0230000019073486,17.287543072078,1.86040073054715
3039482,"2020-210128",194291,"194291_1","Hymenoptera","2_194291_1_2021_01_25-12-36-05-396.PNG",2,2020-06-26,"CA4V","low","CA",4,"V","CLM",NA,152,448,4746,9,4755,2000,50,100,8,"\images\Expo_2000_Ap_8\Hymenoptera inpart\194291\194291_1","CLM",0,490,464,954,2021-01-25 12:36:05,"standard",722,2021-01-25 12:36:05.396,2021-01-25 12:36:05.38,0,709,13,0.258448790360258,0.0159997940063477,16.1532573642962,1.87581514067916
